doc_id,coder_id,flag,ATT,SN,PBC,SAT,BI
291b71ecfb5da047,coder_07,1,1,0,0,0,0
b316776b79830b28,coder_07,0,1,0,1,0,0
1803225cfd93e040,coder_07,0,1,1,0,0,0
8eea54e37936b266,coder_07,0,1,0,1,0,1
2a60d60c8e4ad553,coder_07,1,1,1,1,0,1
f42b9e6503bd9da8,coder_07,0,1,0,0,0,1
a6af5eb2b68c91a0,coder_07,0,1,0,0,0,0
24cc98c9f10b68d1,coder_07,0,1,0,1,0,1
0e72af0aacecd747,coder_07,0,1,0,0,0,0
0132861d036dd8fc,coder_07,0,1,0,1,0,0
82fce0bcbd272843,coder_07,0,1,0,0,0,1
633c2a3da82a6366,coder_07,0,1,1,1,0,1
7e8bc733bcaebccc,coder_07,1,0,0,1,0,0
b1844a6bf275e2ba,coder_07,1,1,0,1,0,1
abe03cc56c7a33ec,coder_07,0,1,0,1,0,1
526e972a161b57e8,coder_07,0,1,1,1,0,0
a23b38d249b450d9,coder_07,0,1,1,1,0,0
9b08aca7358e6c91,coder_07,1,1,1,1,0,0
a21687854ada7fcd,coder_07,0,1,1,1,0,1
a643ddbae76fab0f,coder_07,0,1,0,0,0,0
45412b48bd2b0dcf,coder_07,0,1,0,0,0,0
ed3bd9bbfc466f8a,coder_07,0,1,0,0,0,0
77e96e084642b034,coder_07,0,1,1,1,0,0
69e602815e0737e1,coder_07,1,1,0,1,0,1
8cbcb667cb69f7c7,coder_07,0,1,0,0,0,1
8ca9605024cde9a9,coder_07,0,1,0,1,0,0
e665634d30c239e6,coder_07,1,1,1,1,0,1
5a096fbbf9165170,coder_07,0,1,0,1,0,0
15187669f0945d0a,coder_07,0,1,0,0,0,0
9229646389005b0d,coder_07,0,1,1,1,0,0
1f206a90ae53fa24,coder_07,0,1,0,1,0,0
f78139d0c97df944,coder_07,0,1,0,0,0,0
4bc88c4c9a6ecc8b,coder_07,0,1,0,1,0,1
8aaf0ba65884f116,coder_07,0,0,0,0,0,0
b42362ff457eefb3,coder_07,0,1,0,1,0,0
1661f12ae18c9d8e,coder_07,0,1,1,1,0,0
2c76b302c8115d4b,coder_07,0,1,0,1,0,0
c95ca5784779f40a,coder_07,0,1,0,0,1,0
45b763218974084f,coder_07,0,1,0,0,0,1
b5b3ea74af6049e4,coder_07,0,1,0,0,0,0
fd1d8d262aad71a0,coder_07,0,1,0,0,0,0
e32c427d26f94ccf,coder_07,1,1,0,1,0,0
49519893c317a1a7,coder_07,0,1,0,1,0,0
6dcc836a72fc3057,coder_07,0,1,1,1,0,0
0ec18327a7ed95fc,coder_07,0,1,0,1,0,1
ff3ebbf0edc9a177,coder_07,0,1,1,1,0,0
d8547a6b5fd3d3fb,coder_07,0,1,0,0,0,0
a0ee543b6cd0c1b7,coder_07,0,1,0,1,0,0
90aca822ed377a37,coder_07,1,1,1,1,0,0
4355e850f8148baf,coder_07,0,1,0,0,0,0
b86ac943f0ac249c,coder_07,0,1,1,1,0,0
c4876a0e1c172484,coder_07,0,1,0,0,0,1
b999b322a45fe22f,coder_07,0,1,0,1,0,1
0da89ed6a4ccb825,coder_07,0,1,0,1,0,1
fdd53442f6d91706,coder_07,0,1,0,0,0,0
cfe5c146bcc15ab1,coder_07,0,1,0,0,0,0
78cc4d95983766b0,coder_07,0,1,0,1,0,1
552c03353db6a37e,coder_07,1,1,0,1,0,1
71fc59d98ab8abce,coder_07,0,1,0,1,0,0
075df893cac68fae,coder_07,0,1,0,1,0,0
0de07906f9d010ad,coder_07,0,1,0,1,1,1
ac5bfc4f969ed2cc,coder_07,0,1,0,1,0,1
eb9b86479464a110,coder_07,0,1,0,0,1,0
c9f24855b28b5e81,coder_07,0,1,1,0,0,1
4d514c0aa2fef60c,coder_07,0,1,0,1,0,1
1833d97b090725bb,coder_07,1,1,1,1,0,0
652870333fa9a051,coder_07,0,1,0,0,1,0
0425083f51db1d6d,coder_07,0,1,1,1,1,0
b2c648d0b9651ab4,coder_07,0,1,0,1,0,1
2d8afdfb00071e19,coder_07,0,1,1,1,0,0
d0df05d8eda342af,coder_07,0,1,0,1,1,1
af56ae503ff89db2,coder_07,0,1,0,1,0,0
448ff7d2609d1a28,coder_07,0,0,0,1,0,0
4289e3004374a6a4,coder_07,0,1,0,0,0,0
366a39c0a5464bab,coder_07,0,1,0,1,0,0
63fca546adaef305,coder_07,0,1,1,1,0,0
10967c36bf1c2575,coder_08,0,1,0,1,0,0
8a0c01693a06078e,coder_08,0,1,1,1,0,0
6b74a4410b565773,coder_08,0,1,0,1,0,0
80d2dc8fa02b035b,coder_08,0,1,0,0,0,1
e1c011e1c5824e2b,coder_08,0,1,0,0,0,1
595ae6c2ab317dd3,coder_08,0,1,0,1,0,0
f18e70af293c09d8,coder_08,0,1,0,1,0,0
ecfca42fecaa5dd8,coder_08,0,1,1,0,0,1
af424282153ec41c,coder_08,0,1,1,0,0,0
10c95b2b8ff1ace0,coder_08,0,1,0,1,1,0
4304de03891fe91e,coder_08,0,1,0,0,0,0
a00eec23dece34e7,coder_08,0,1,0,1,1,0
7e367c1c14cbf662,coder_08,0,1,1,1,0,0
7da7e72218c1dd7e,coder_08,0,1,0,0,0,0
fae669db48c269d1,coder_08,0,1,0,0,0,0
36cd2e9eeedab2f9,coder_08,0,1,0,1,0,1
c9d6f1eca8cab79a,coder_08,0,1,1,1,1,0
1e4bf232dc0b61e2,coder_08,0,1,0,1,0,1
1e409631373c5f58,coder_08,1,0,0,0,0,0
5aff31c545df15f8,coder_08,0,1,0,0,1,1
89a23a01e4184c6c,coder_08,0,1,0,0,0,1
87fcb9b3c99f519a,coder_08,0,1,1,1,1,0
34550fe0892a0744,coder_08,0,1,1,0,0,0
8fb1b7b7087d0795,coder_08,0,1,0,1,0,0
292d5f2242d01b88,coder_08,0,1,0,0,1,0
95a224b8e545520b,coder_08,0,1,0,1,0,0
a5bf5d227a7ccdc3,coder_08,1,0,0,0,0,0
37554fcd9230a43e,coder_08,0,1,1,1,1,0
34319ba146838fe1,coder_08,1,0,0,0,0,0
a255d0bb9b85dcca,coder_08,0,1,0,0,1,0
6e1eea5cc6c1271b,coder_08,0,1,0,1,0,0
81c4b2a4006aaff0,coder_08,0,1,0,1,0,0
ee2fe95dfd99208e,coder_08,0,1,0,1,0,0
eb8f8392134d87e6,coder_08,0,1,0,0,0,0
99e8e9a6a6ab6773,coder_08,0,1,1,1,0,0
43f4caf2a6c50ac1,coder_08,0,1,1,1,0,0
df55704a494f6716,coder_08,0,1,0,0,0,1
a14753f2981f0a64,coder_08,0,1,0,0,0,0
ad516d7560cf85d2,coder_08,1,0,0,0,0,0
8ce68d41db6a63f7,coder_08,0,1,0,1,0,0
a93593403079284d,coder_08,0,1,0,1,0,0
02179e601a8b6759,coder_08,0,1,0,0,0,0
a130352847cefa08,coder_08,0,1,0,1,0,0
003e9e28e07099b1,coder_08,0,1,0,1,1,1
2197c216e2c6cd0c,coder_08,0,1,0,1,0,0
587e34bbcdef9442,coder_08,0,1,0,1,0,1
d52b6cf8ef3b4a62,coder_08,1,0,0,0,0,0
a93b8cdf1ecb82a7,coder_08,1,0,0,0,0,0
ec3444b55485bba5,coder_08,0,1,0,1,0,1
0f86d5d3ec97b8cc,coder_08,0,1,0,0,0,0
030978aa0e1a51a0,coder_08,0,1,0,0,0,1
d452265f06cabae0,coder_08,0,1,1,1,0,1
b4019d5acb466522,coder_08,0,1,0,1,0,1
95b10c65994e8a5c,coder_08,0,1,1,0,0,0
b78299b18bd704ab,coder_08,0,1,0,0,0,0
e3d2a7ce3ffb85a7,coder_08,0,1,0,1,1,1
44e1b2f91eeaab8a,coder_08,0,1,1,1,1,1
6b1ad46dd8b84357,coder_08,0,1,0,1,1,0
08a746c571990f26,coder_08,0,1,1,1,1,0
89259700a8431f59,coder_08,0,1,0,0,0,1
2b51ec0af4a944c4,coder_08,0,1,0,1,0,1
f4b0a80f11465680,coder_08,0,1,1,1,1,0
947a0f839c2880fc,coder_08,0,1,0,0,0,1
ae2a70482d759436,coder_08,0,1,0,1,1,0
ead8b10fec8ba81d,coder_08,0,1,0,1,0,0
157226c5db056386,coder_08,0,1,0,0,1,0
64804e8210de0e09,coder_08,0,1,0,0,0,0
e907ee7342d795be,coder_08,0,1,0,1,0,1
d37aeb384e0e6645,coder_08,0,1,0,0,0,0
de183aa703cfc176,coder_08,0,1,0,0,1,0
76e376ae80698235,coder_08,0,1,1,1,0,0
759ecc798b6c8129,coder_08,0,1,0,0,0,0
9f40ed971b70aff0,coder_08,0,1,1,0,1,1
a5dfe25af9c62ea6,coder_08,0,1,0,0,1,1
291b71ecfb5da047,coder_08,1,0,0,0,0,0
b316776b79830b28,coder_08,0,1,0,1,0,0
1803225cfd93e040,coder_08,0,1,1,0,0,0
8eea54e37936b266,coder_08,0,1,0,0,0,1
f42b9e6503bd9da8,coder_08,0,1,0,0,0,1
a6af5eb2b68c91a0,coder_08,0,1,0,0,0,0
24cc98c9f10b68d1,coder_08,0,1,0,1,0,1
0e72af0aacecd747,coder_08,0,1,1,0,0,0
0132861d036dd8fc,coder_08,0,1,0,1,0,0
82fce0bcbd272843,coder_08,0,1,0,0,0,1
633c2a3da82a6366,coder_08,0,1,1,1,1,1
7e8bc733bcaebccc,coder_08,1,0,0,0,0,0
b1844a6bf275e2ba,coder_08,1,0,0,0,0,0
abe03cc56c7a33ec,coder_08,0,1,0,1,0,1
526e972a161b57e8,coder_08,0,1,1,1,0,0
a23b38d249b450d9,coder_08,0,1,1,1,0,0
9b08aca7358e6c91,coder_08,1,0,0,0,0,0
a21687854ada7fcd,coder_08,0,1,1,1,0,1
a643ddbae76fab0f,coder_08,0,1,0,0,0,0
45412b48bd2b0dcf,coder_08,0,1,0,0,0,0
ed3bd9bbfc466f8a,coder_08,0,1,0,0,0,0
77e96e084642b034,coder_08,0,1,1,1,1,0
69e602815e0737e1,coder_08,1,0,0,0,0,0
8cbcb667cb69f7c7,coder_08,0,1,0,0,0,1
8ca9605024cde9a9,coder_08,0,1,1,0,0,0
b8fed77d6ff9c3d4,coder_08,0,1,1,0,0,1
9e360450a2d72654,coder_08,0,1,0,0,0,0
29f30ddc197181e9,coder_08,0,1,0,0,0,0
cace08bc0fb88539,coder_08,0,1,1,1,1,0
57fee75ef73d9fd4,coder_08,1,0,0,0,0,0
1e609803ffb0a252,coder_08,1,0,0,0,0,0
d203054544e8ada0,coder_08,0,1,0,1,0,0
b33aab27704c07cb,coder_08,0,1,0,1,0,1
7e40009df820bd05,coder_08,0,1,0,0,0,0
3c5ab41391fe2347,coder_08,0,1,0,1,0,0
16b573dccec2a201,coder_08,0,1,0,1,0,0
69fb6503eb33da35,coder_08,0,1,0,0,0,1
b1ccb826d24b6dde,coder_08,0,1,0,0,0,0
4032831688deae3c,coder_08,0,1,0,0,0,0
26eae2c592f85ee0,coder_08,0,1,0,1,0,0
158e9586cc28bb28,coder_08,0,1,1,0,0,0
7c8761f86c052321,coder_08,0,1,0,0,0,1
2e1486dd5855f7d9,coder_08,0,1,0,0,0,0
eab40e70269b5783,coder_08,0,1,0,0,0,1
656d96208b11f6e5,coder_08,0,1,0,0,0,0
9b56bbb4d8e203d6,coder_08,0,1,0,0,0,0
17c374e4e11d66ed,coder_08,0,1,0,1,1,0
231ebb115f79eeed,coder_08,0,1,1,1,0,0
569d6ff8e23ff3af,coder_08,0,1,0,1,0,0
e918f8791b57ce88,coder_08,0,1,0,1,0,0
804d5cfaa72e48cc,coder_08,0,1,0,0,0,1
de03c5f37fce415b,coder_08,0,1,1,1,0,1
f01fb8f33f3bce12,coder_08,0,1,0,1,1,1
7410c7dbcc7c67a5,coder_08,0,1,0,0,0,1
0f45d13e26af3a95,coder_08,1,0,0,0,0,0
dec753eb83295ac5,coder_08,0,1,0,1,0,0
86176440a036d61e,coder_08,0,1,0,0,0,0
1c8a567c8fca1f3b,coder_08,0,1,0,0,1,0
414f8089afd3430e,coder_08,0,1,0,1,0,1
33ffa53fe7587a61,coder_08,0,1,0,1,0,0
66ddee3f06cc81ab,coder_08,0,1,0,1,0,0
6039ade09dfb9a38,coder_08,0,1,0,1,1,0
95615599f99d465d,coder_08,0,1,0,0,1,0
53b0bed69486f04b,coder_08,0,1,0,0,0,1
ca42e577de6ad444,coder_08,0,1,0,1,1,0
a8cfca8da746fad9,coder_08,0,1,1,1,0,0
cdd8766419fcf567,coder_08,0,1,0,1,1,0
af411e27a72c2ffb,coder_08,0,1,0,0,0,1
95d4cdd9014f9d6b,coder_08,0,1,0,1,0,1
ad6d1ef017e4f161,coder_08,0,1,0,1,0,1
77064e4364aef2d2,coder_08,0,1,1,1,1,0
c687afab2c9e87da,coder_08,0,1,1,0,0,0
f2f4addea79a83f6,coder_08,0,1,0,1,1,0
d273c1f41552971b,coder_08,0,1,0,1,0,0
4956343101d72b49,coder_08,0,1,0,0,0,1
10967c36bf1c2575,coder_09,0,1,0,1,0,0
8a0c01693a06078e,coder_09,0,1,1,1,0,0
6b74a4410b565773,coder_09,0,1,0,1,0,0
80d2dc8fa02b035b,coder_09,0,1,0,0,0,1
e1c011e1c5824e2b,coder_09,0,1,0,0,0,1
595ae6c2ab317dd3,coder_09,0,1,0,1,0,0
f18e70af293c09d8,coder_09,0,1,0,1,0,0
ecfca42fecaa5dd8,coder_09,0,1,1,1,0,1
af424282153ec41c,coder_09,0,1,1,0,0,0
10c95b2b8ff1ace0,coder_09,0,1,0,1,1,0
4304de03891fe91e,coder_09,0,1,0,0,0,0
a00eec23dece34e7,coder_09,0,1,0,1,1,0
7e367c1c14cbf662,coder_09,0,1,1,1,0,0
7da7e72218c1dd7e,coder_09,0,1,0,0,0,0
fae669db48c269d1,coder_09,0,1,0,0,0,0
36cd2e9eeedab2f9,coder_09,0,1,0,1,0,1
c9d6f1eca8cab79a,coder_09,0,1,1,1,1,0
1e4bf232dc0b61e2,coder_09,0,1,0,1,0,1
1e409631373c5f58,coder_09,1,0,0,0,0,0
5aff31c545df15f8,coder_09,0,1,0,0,1,1
89a23a01e4184c6c,coder_09,0,1,0,0,0,1
87fcb9b3c99f519a,coder_09,0,1,1,1,1,0
34550fe0892a0744,coder_09,0,1,1,1,0,0
8fb1b7b7087d0795,coder_09,0,1,0,1,0,0
292d5f2242d01b88,coder_09,0,1,0,0,1,0
95a224b8e545520b,coder_09,0,1,0,1,0,0
a5bf5d227a7ccdc3,coder_09,1,0,0,0,0,0
37554fcd9230a43e,coder_09,0,1,1,1,1,0
34319ba146838fe1,coder_09,1,0,0,0,0,0
a255d0bb9b85dcca,coder_09,0,1,0,0,1,0
6e1eea5cc6c1271b,coder_09,0,1,0,1,0,1
81c4b2a4006aaff0,coder_09,0,1,0,1,0,0
ee2fe95dfd99208e,coder_09,0,1,0,1,0,0
eb8f8392134d87e6,coder_09,0,1,0,0,0,0
99e8e9a6a6ab6773,coder_09,0,1,1,1,0,0
43f4caf2a6c50ac1,coder_09,0,1,1,1,0,0
df55704a494f6716,coder_09,0,1,0,1,0,1
a14753f2981f0a64,coder_09,0,1,1,0,0,0
ad516d7560cf85d2,coder_09,1,0,0,0,0,0
8ce68d41db6a63f7,coder_09,0,1,0,1,0,0
a93593403079284d,coder_09,0,1,0,1,0,0
02179e601a8b6759,coder_09,0,1,0,0,0,0
a130352847cefa08,coder_09,0,1,0,1,0,0
003e9e28e07099b1,coder_09,0,1,0,1,1,1
2197c216e2c6cd0c,coder_09,0,1,0,1,0,0
587e34bbcdef9442,coder_09,0,1,0,1,0,1
d52b6cf8ef3b4a62,coder_09,1,0,0,0,0,0
a93b8cdf1ecb82a7,coder_09,1,0,0,0,0,0
ec3444b55485bba5,coder_09,0,1,0,1,0,1
0f86d5d3ec97b8cc,coder_09,0,1,1,0,0,0
030978aa0e1a51a0,coder_09,0,1,0,0,0,1
d452265f06cabae0,coder_09,0,1,1,1,0,1
b4019d5acb466522,coder_09,0,1,0,1,1,1
95b10c65994e8a5c,coder_09,0,1,1,0,0,0
b78299b18bd704ab,coder_09,0,1,0,1,0,0
e3d2a7ce3ffb85a7,coder_09,0,1,0,1,1,1
44e1b2f91eeaab8a,coder_09,0,1,1,1,1,1
6b1ad46dd8b84357,coder_09,0,1,0,1,1,0
08a746c571990f26,coder_09,0,1,1,1,1,0
89259700a8431f59,coder_09,0,1,0,0,0,1
2b51ec0af4a944c4,coder_09,0,1,0,1,0,1
f4b0a80f11465680,coder_09,0,1,1,1,1,0
947a0f839c2880fc,coder_09,0,1,0,1,0,1
ae2a70482d759436,coder_09,0,1,0,1,1,0
ead8b10fec8ba81d,coder_09,0,1,0,1,0,0
157226c5db056386,coder_09,0,1,0,0,1,0
64804e8210de0e09,coder_09,0,1,0,0,0,0
e907ee7342d795be,coder_09,0,1,0,1,0,1
d37aeb384e0e6645,coder_09,0,1,0,0,0,0
de183aa703cfc176,coder_09,0,1,0,0,1,0
76e376ae80698235,coder_09,0,1,1,1,0,0
759ecc798b6c8129,coder_09,0,1,0,0,0,0
9f40ed971b70aff0,coder_09,0,1,1,1,1,1
a5dfe25af9c62ea6,coder_09,0,1,1,0,1,1
291b71ecfb5da047,coder_09,1,0,0,0,0,0
b316776b79830b28,coder_09,0,1,0,1,0,0
1803225cfd93e040,coder_09,0,1,1,1,0,0
8eea54e37936b266,coder_09,0,1,1,1,0,1
2a60d60c8e4ad553,coder_09,1,0,0,0,0,0
f42b9e6503bd9da8,coder_09,0,1,0,0,0,1
a6af5eb2b68c91a0,coder_09,0,1,0,0,0,0
24cc98c9f10b68d1,coder_09,0,1,0,1,0,1
0e72af0aacecd747,coder_09,0,1,1,0,0,0
0132861d036dd8fc,coder_09,0,1,0,1,0,0
82fce0bcbd272843,coder_09,0,1,0,0,0,1
633c2a3da82a6366,coder_09,0,1,1,1,1,1
7e8bc733bcaebccc,coder_09,1,0,0,0,0,0
b1844a6bf275e2ba,coder_09,1,0,0,0,0,0
abe03cc56c7a33ec,coder_09,0,1,0,1,0,1
526e972a161b57e8,coder_09,0,1,1,1,0,0
a23b38d249b450d9,coder_09,0,1,1,1,0,0
9b08aca7358e6c91,coder_09,1,0,0,0,0,0
a21687854ada7fcd,coder_09,0,1,1,1,0,1
a643ddbae76fab0f,coder_09,0,1,0,0,0,0
45412b48bd2b0dcf,coder_09,0,1,0,0,0,0
ed3bd9bbfc466f8a,coder_09,0,1,0,1,0,0
77e96e084642b034,coder_09,0,1,1,1,1,0
8cbcb667cb69f7c7,coder_09,0,1,0,1,0,1
8ca9605024cde9a9,coder_09,0,1,1,1,0,0
42f4ae8e28ba0e6e,coder_09,0,1,0,0,0,0
68c8bdd3ddde5fa4,coder_09,0,1,1,1,1,1
073caaa812b71f47,coder_09,0,1,0,1,0,1
e6d5518d13d8fb42,coder_09,0,1,0,0,0,0
77f59e37e7d71717,coder_09,1,0,0,0,0,0
3a8548614e4f80f0,coder_09,0,1,0,1,0,0
435a64f2309dcda2,coder_09,0,1,0,1,0,1
a1b58c6079b567f0,coder_09,1,0,0,0,0,0
3f605ad4238e6b69,coder_09,0,1,1,0,0,0
2c151581119152c3,coder_09,0,1,0,1,0,1
bc02d31ed880fa01,coder_09,0,1,0,1,0,0
0edff394b1dc942d,coder_09,0,1,1,1,0,0
edf9fcb7163c1014,coder_09,0,1,0,1,0,1
93a469bb729bd385,coder_09,0,1,1,1,0,0
6faaa136b26922df,coder_09,0,1,0,0,0,1
dca6a6e0065962e2,coder_09,0,1,0,1,0,0
759c7022d785a3a6,coder_09,0,1,0,1,0,0
b939a2bdedd74683,coder_09,0,1,0,0,0,0
d6aebda390d407c3,coder_09,1,0,0,0,0,0
41240f06f09974c6,coder_09,0,1,0,1,0,1
20ea01ae7b1b8496,coder_09,0,1,0,0,0,1
405466b67b0d5c65,coder_09,0,1,1,1,0,0
eb5997a513a3d01f,coder_09,0,1,1,1,0,0
e9d1b9955f471667,coder_09,0,1,0,0,0,1
e504d03127399213,coder_09,0,1,0,1,0,0
0da1f6c78259bc09,coder_09,0,1,0,1,0,0
ad268328da125fd1,coder_09,0,1,0,1,1,0
67cd2bd018c9faac,coder_09,0,1,0,1,0,1
1baaf1b72a0c969e,coder_09,0,1,0,0,1,0
bbec17190023093d,coder_09,0,1,0,1,0,0
ac3fdae9501834a3,coder_09,0,1,1,1,0,0
1be9750122154fdf,coder_09,1,0,0,0,0,0
1f3e5237669b4124,coder_09,0,1,0,1,1,1
5159b0feccd45775,coder_09,0,1,1,0,0,1
321bedcc1eadbb94,coder_09,0,1,1,1,0,1
2398d8c63ed3e564,coder_09,1,0,0,0,0,0
7ac7bd110859a7d4,coder_09,0,1,0,0,1,0
30e89376f5fc14e3,coder_09,0,1,0,0,0,1
c219425926caea76,coder_09,0,1,0,1,0,0
db4d8ab70ea10c42,coder_09,0,1,1,1,0,0
6e39d1bf1c5eba7b,coder_09,0,1,0,0,1,0
e1cd238b2f2f28f2,coder_09,1,0,0,0,0,0
6d311e6fd8bfb11b,coder_09,0,1,1,1,0,1
d9991bb18a854344,coder_09,0,1,0,0,0,0
2aa03c29672362b6,coder_09,0,1,0,1,0,0
23c55dfcfc9a9aad,coder_09,0,1,0,0,1,0
566c63443e70f413,coder_09,0,1,0,1,0,0
fbd976182a7e612b,coder_09,0,1,0,1,0,1
c01201eb7f401c2f,coder_09,0,1,1,1,0,0
3871839b86c17b11,coder_09,0,1,0,0,0,1
10967c36bf1c2575,coder_10,0,1,0,1,0,0
8a0c01693a06078e,coder_10,0,1,1,1,0,0
6b74a4410b565773,coder_10,0,1,0,1,0,0
80d2dc8fa02b035b,coder_10,0,1,0,0,0,1
e1c011e1c5824e2b,coder_10,0,1,0,0,0,1
595ae6c2ab317dd3,coder_10,0,1,0,1,0,0
f18e70af293c09d8,coder_10,0,1,0,1,0,0
ecfca42fecaa5dd8,coder_10,0,1,1,0,0,0
af424282153ec41c,coder_10,0,1,1,0,0,0
10c95b2b8ff1ace0,coder_10,0,1,0,1,1,0
4304de03891fe91e,coder_10,0,1,0,0,0,0
a00eec23dece34e7,coder_10,0,1,0,1,1,0
7e367c1c14cbf662,coder_10,0,1,1,1,0,0
7da7e72218c1dd7e,coder_10,0,1,0,0,0,0
fae669db48c269d1,coder_10,0,1,0,0,0,0
36cd2e9eeedab2f9,coder_10,0,1,0,1,0,1
c9d6f1eca8cab79a,coder_10,0,1,1,0,1,0
1e4bf232dc0b61e2,coder_10,0,1,0,1,0,1
1e409631373c5f58,coder_10,1,0,0,0,0,0
5aff31c545df15f8,coder_10,0,1,0,0,1,1
89a23a01e4184c6c,coder_10,0,1,0,0,0,1
87fcb9b3c99f519a,coder_10,0,1,1,1,1,0
34550fe0892a0744,coder_10,0,1,1,0,0,0
8fb1b7b7087d0795,coder_10,0,1,0,1,0,0
292d5f2242d01b88,coder_10,0,1,0,0,1,0
95a224b8e545520b,coder_10,0,1,0,1,0,0
a5bf5d227a7ccdc3,coder_10,1,0,0,0,0,0
37554fcd9230a43e,coder_10,0,1,1,1,1,0
34319ba146838fe1,coder_10,1,0,0,0,0,0
a255d0bb9b85dcca,coder_10,0,1,0,0,1,0
6e1eea5cc6c1271b,coder_10,0,1,0,1,0,0
81c4b2a4006aaff0,coder_10,0,1,1,1,0,0
ee2fe95dfd99208e,coder_10,0,1,0,0,0,0
eb8f8392134d87e6,coder_10,0,1,0,0,0,0
99e8e9a6a6ab6773,coder_10,0,1,1,1,0,0
43f4caf2a6c50ac1,coder_10,0,1,1,1,0,0
df55704a494f6716,coder_10,0,1,0,1,0,1
a14753f2981f0a64,coder_10,0,1,0,0,0,0
8ce68d41db6a63f7,coder_10,0,1,0,1,0,0
a93593403079284d,coder_10,0,1,0,1,0,0
02179e601a8b6759,coder_10,0,1,0,0,0,0
a130352847cefa08,coder_10,0,1,0,1,0,0
003e9e28e07099b1,coder_10,0,1,0,1,1,1
2197c216e2c6cd0c,coder_10,0,1,0,1,0,0
587e34bbcdef9442,coder_10,0,1,0,1,0,1
d52b6cf8ef3b4a62,coder_10,1,0,0,0,0,0
ec3444b55485bba5,coder_10,0,1,0,1,0,1
0f86d5d3ec97b8cc,coder_10,0,1,0,0,0,0
030978aa0e1a51a0,coder_10,0,1,0,0,0,1
d452265f06cabae0,coder_10,0,1,1,1,0,1
b4019d5acb466522,coder_10,0,1,0,1,1,1
95b10c65994e8a5c,coder_10,0,1,1,0,0,0
b78299b18bd704ab,coder_10,0,1,0,0,0,0
e3d2a7ce3ffb85a7,coder_10,0,1,0,1,1,1
44e1b2f91eeaab8a,coder_10,0,1,1,1,1,1
6b1ad46dd8b84357,coder_10,0,1,0,1,1,0
08a746c571990f26,coder_10,0,1,1,1,1,0
89259700a8431f59,coder_10,0,1,0,0,0,1
2b51ec0af4a944c4,coder_10,0,1,0,0,0,1
f4b0a80f11465680,coder_10,0,1,1,1,1,0
947a0f839c2880fc,coder_10,0,1,0,0,0,1
ae2a70482d759436,coder_10,0,1,0,1,1,0
ead8b10fec8ba81d,coder_10,0,1,0,1,0,0
157226c5db056386,coder_10,0,1,0,0,1,0
64804e8210de0e09,coder_10,0,1,0,0,0,0
e907ee7342d795be,coder_10,0,1,0,1,0,1
d37aeb384e0e6645,coder_10,0,1,0,0,0,0
de183aa703cfc176,coder_10,0,1,0,0,1,0
76e376ae80698235,coder_10,0,1,1,1,0,0
759ecc798b6c8129,coder_10,0,1,0,0,0,0
9f40ed971b70aff0,coder_10,0,1,1,1,1,1
a5dfe25af9c62ea6,coder_10,0,1,0,0,1,1
b316776b79830b28,coder_10,0,1,0,1,0,0
1803225cfd93e040,coder_10,0,1,1,0,0,0
8eea54e37936b266,coder_10,0,1,1,1,0,1
f42b9e6503bd9da8,coder_10,0,1,0,0,1,0
a6af5eb2b68c91a0,coder_10,0,1,0,1,0,0
24cc98c9f10b68d1,coder_10,0,1,0,1,0,1
0e72af0aacecd747,coder_10,0,1,1,0,0,0
0132861d036dd8fc,coder_10,0,1,0,1,0,0
82fce0bcbd272843,coder_10,0,1,0,0,0,1
633c2a3da82a6366,coder_10,0,1,1,1,1,1
7e8bc733bcaebccc,coder_10,1,0,0,0,0,0
b1844a6bf275e2ba,coder_10,1,0,0,0,0,0
abe03cc56c7a33ec,coder_10,0,1,0,1,1,1
526e972a161b57e8,coder_10,0,1,1,1,0,0
a23b38d249b450d9,coder_10,0,1,1,1,0,0
9b08aca7358e6c91,coder_10,1,0,0,0,0,0
a21687854ada7fcd,coder_10,0,1,1,1,0,1
a643ddbae76fab0f,coder_10,0,1,0,0,0,0
45412b48bd2b0dcf,coder_10,0,1,0,0,0,0
ed3bd9bbfc466f8a,coder_10,0,1,0,0,0,0
77e96e084642b034,coder_10,0,1,1,1,1,0
8cbcb667cb69f7c7,coder_10,0,1,0,1,0,1
8ca9605024cde9a9,coder_10,0,1,1,1,0,0
b98d0d03b78d6816,coder_10,1,0,0,0,0,0
c0e41120ccceb8b2,coder_10,1,0,0,0,0,0
18cd1b5f92df1d2e,coder_10,1,0,0,0,0,0
c795445c693c7753,coder_10,0,1,0,1,1,1
9f9dd71f78741fd0,coder_10,0,1,0,1,0,0
56fdd6e7f43fc8d7,coder_10,0,1,0,1,0,1
a5ca257262dc1953,coder_10,0,1,0,1,1,0
0729312ed0f8fa78,coder_10,0,1,0,1,1,0
01e9640a592e7d2c,coder_10,0,1,0,0,0,1
cfd9f51736225c6f,coder_10,0,1,1,1,0,0
82730b2ea8764def,coder_10,1,0,0,0,0,0
9c0067403626f3be,coder_10,0,1,0,1,0,1
bb1907f7877a23aa,coder_10,0,1,0,1,0,0
01834b57ea3e7677,coder_10,0,1,0,1,0,0
f8734e0f371d789a,coder_10,0,1,0,1,0,0
cf3c206c573a1444,coder_10,0,1,0,1,0,1
2800139642067e3f,coder_10,1,0,0,0,0,0
a4441bda6d7db968,coder_10,0,1,0,0,0,0
