doc_id,ATT,SN,PBC,SAT,BI,n_coders,n_tokens,hits_ATT,hits_SN,hits_PBC,hits_SAT,hits_BI,pres_ATT,pres_SN,pres_PBC,pres_SAT,pres_BI,enc_ATT,nli_ATT,enc_SN,nli_SN,enc_PBC,nli_PBC,enc_SAT,nli_SAT,enc_BI,nli_BI,band,llm_ATT,llm_SN,llm_PBC,llm_SAT,llm_BI,llm_score_ATT,llm_score_SN,llm_score_PBC,llm_score_SAT,llm_score_BI,llm_flag
80d2dc8fa02b035b,1,0,0,0,1,10,45.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.09200843,0.13609088957309723,-0.6987902,0.13655079901218414,-0.81898254,0.35465651750564575,-0.51136583,0.9317114353179932,-0.48594925,0.5799357891082764,40-70,1,0,0,1,1,0.9,0.0,0.0,0.8,0.9,0
93ad7ccb0813b907,1,0,1,1,0,1,285.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.015303719,0.0011740821646526456,-0.2577189,0.004485794343054295,2.142038,0.0020269001834094524,-0.39989522,0.001069126185029745,-0.15078148,0.0006166297243908048,120+,1,0,1,1,0,0.6,0.0,0.8,0.5,0.0,0
075df893cac68fae,1,0,1,0,0,1,72.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.220963,0.995132565498352,-0.6930795,0.9873993396759033,3.426791,0.40215733647346497,-0.4666725,0.9884138107299805,-0.513778,0.9927952289581299,70-120,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
c687afab2c9e87da,1,1,0,0,0,1,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4743569,0.9725193381309509,1.329629,0.9877350926399231,-0.808721,0.012455652467906475,-0.5086357,0.9989055395126343,-0.47612882,0.21617697179317474,15-40,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0
dd95d41ef305e027,0,0,0,0,0,1,190.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0621473,9.49828972807154e-05,-0.027216727,0.0020229530055075884,1.0691903,3.426849070820026e-05,2.139629,5.124166636960581e-05,0.071880415,0.0006374342483468354,120+,1,0,0,1,0,0.2,0.0,0.0,0.2,0.0,0
0ce90b86d79a4227,1,1,0,0,1,1,108.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8034766,0.4943697452545166,1.4050423,0.9475269317626953,-0.8202631,0.0062050228007137775,-0.49924153,0.7012017965316772,2.055043,0.9864678382873535,70-120,1,1,1,1,1,0.8,0.9,0.7,0.6,1.0,0
50bafa1f7c36006b,1,0,1,0,0,1,43.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8241605,0.2848246097564697,-0.71395695,0.9229002594947815,-0.82919675,0.04742587357759476,-0.51266634,0.9569571018218994,-0.4840927,0.009727271273732185,40-70,1,0,1,1,0,0.9,0.0,0.8,0.8,0.0,0
ead8b10fec8ba81d,1,0,1,0,0,10,246.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8083364,0.919786810874939,-0.068696976,0.6094951033592224,3.0891728,0.9095059633255005,-0.3421262,0.9970247745513916,0.056338906,0.020944207906723022,120+,1,0,1,1,0,0.85,0.0,0.9,0.75,0.0,0
157226c5db056386,1,0,0,1,0,10,77.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06622747,0.019889745861291885,-0.68853337,0.9082930088043213,-0.8149239,0.008881676010787487,-0.5050932,0.9872034788131714,-0.48183534,0.0065642488189041615,70-120,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
525a0a66b8dd2738,1,1,0,0,0,1,58.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8062845,0.8389437794685364,-0.73265207,0.9513686299324036,-0.83396965,0.8433797955513,-0.5263096,0.9919536709785461,-0.50052947,0.0627892017364502,40-70,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0
d815fd9581444db2,1,0,0,0,0,1,28.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7492958,0.9438154697418213,-0.7086637,0.028328314423561096,-0.8099082,0.03577948734164238,-0.5014326,0.48623624444007874,-0.4701193,0.0021281102672219276,15-40,1,0,0,1,0,0.9,0.0,0.0,0.8,0.0,0
8f22b7e630feb493,1,0,1,0,1,1,84.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.82447994,0.8873022794723511,-0.70557976,0.9662516117095947,-0.81661105,0.9043130278587341,-0.5149104,0.9971717000007629,2.0554411,0.9929882287979126,70-120,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
7c041242bef71758,1,0,1,0,1,1,166.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.6692477,0.9929061532020569,0.13756397,0.9544355273246765,-0.2836865,0.7041601538658142,-0.24704422,0.9972797632217407,0.2781065,0.9868913888931274,120+,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0
0a08a1cac37b683a,1,1,0,0,0,1,232.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7506334,0.2882183790206909,-0.09290599,0.9485372304916382,-0.3704854,0.00286157988011837,-0.31902373,0.9820137619972229,-0.07644515,0.023962022736668587,120+,1,1,1,1,0,0.8,0.9,0.9,0.7,0.0,0
036a64394f8d30a5,1,0,0,0,0,1,87.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88068694,0.9228307604789734,-0.7329834,0.9252299070358276,-0.8152946,0.9062390327453613,-0.5193148,0.9969484806060791,-0.48331082,0.011441685259342194,70-120,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
631d7503bcbc77ab,1,1,0,1,1,1,83.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.8581903,0.9871911406517029,1.3114634,0.9782811403274536,-0.82289815,0.9208608865737915,-0.5180433,0.999058187007904,-0.48058438,0.9396923780441284,70-120,1,1,1,1,1,1.0,1.0,0.8,1.0,1.0,0
8d779fcd1ff2659f,1,0,1,1,0,1,76.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.11331683,0.9385759234428406,1.3661941,0.09973295778036118,-0.83836704,0.8106288909912109,-0.5154525,0.9686492085456848,-0.4861612,0.044018641114234924,70-120,1,1,1,1,0,1.0,0.5,1.0,1.0,0.0,0
c19facdbed1b5aad,1,0,1,0,0,1,138.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.5527046,0.145661398768425,-0.28857568,0.9469902515411377,2.1427536,0.036631371825933456,-0.34287503,0.9683811664581299,-0.13641816,0.013222821056842804,120+,1,1,1,1,0,1.0,0.8,0.9,1.0,0.0,0
eb8f8392134d87e6,1,0,0,0,0,10,59.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.03851918,0.08159290999174118,-0.7297017,0.9738692045211792,0.87425995,0.2751784324645996,1.9682274,0.9725974798202515,-0.5049082,0.002601093612611294,40-70,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
af56ae503ff89db2,1,0,1,0,0,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4041266,0.2727988064289093,-0.6837819,0.628749430179596,-0.8276991,0.788338840007782,-0.5020595,0.9898891448974609,-0.4778559,0.0053225355222821236,70-120,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
69e19e12d114e983,1,0,1,1,1,1,146.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.42459437,0.9744347929954529,0.008335681,0.9903102517127991,2.7505605,0.9227612018585205,-0.2958805,0.9930827617645264,0.08500029,0.9826909303665161,120+,1,1,1,1,1,1.0,0.5,1.0,1.0,1.0,0
0d52a9143305e204,1,0,1,0,0,1,31.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.80479974,0.9565936326980591,-0.70168257,0.9853702187538147,0.78021264,0.07654563337564468,-0.5092312,0.9927391409873962,-0.4899538,0.35259178280830383,15-40,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
f18e70af293c09d8,1,0,1,0,0,10,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06461636,0.12442562729120255,-0.69235,0.9269014596939087,-0.79847115,0.08130066841840744,-0.48718372,0.9938668012619019,-0.46617338,0.037047166377305984,15-40,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
f78139d0c97df944,1,0,0,0,0,1,227.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.50994086,0.3529820144176483,0.20516174,0.9845457673072815,2.9532976,0.0845683291554451,-0.29015595,0.9941118359565735,0.1826479,0.011823396198451519,120+,1,0,1,1,0,1.0,0.0,0.8,0.9,0.0,0
fae669db48c269d1,1,0,0,0,0,10,41.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.4636683,0.0007947255508042872,1.4824703,0.011115013621747494,1.8992391,0.008396700024604797,2.2387037,0.0006082618492655456,-0.507412,0.00025464367354288697,40-70,1,0,0,1,0,0.5,0.0,0.0,0.5,0.0,0
7410c7dbcc7c67a5,1,0,0,0,1,1,191.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.3496695,0.9990545511245728,0.143069,0.9979612231254578,1.1949021,0.1504652053117752,-0.25362194,0.9923489689826965,0.42477208,0.9927250742912292,120+,1,1,0,1,1,1.0,0.8,0.0,1.0,1.0,0
27647753b6914f91,1,0,0,1,1,1,72.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.3462343,0.7408311367034912,-0.7306168,0.8074606657028198,0.83942056,0.012576348148286343,2.1050043,0.9977916479110718,-0.5487805,0.9710193872451782,70-120,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
cf2dff01dbd83722,1,0,1,1,1,1,129.0,6.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.2036703,0.9952355027198792,-0.6903773,0.882123589515686,0.80325,0.992974579334259,-0.45459196,0.9965704083442688,3.6727376,0.8994309306144714,120+,1,1,1,1,1,1.0,0.8,0.9,1.0,1.0,0
610f0aa1d683cc55,1,1,0,0,0,1,393.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.3321195,0.9901401400566101,0.10357204,0.8828325271606445,-0.38231802,0.004972596187144518,-0.21937694,0.9926256537437439,0.19726461,0.006784357596188784,120+,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
16146890efc6974d,1,1,1,1,1,1,84.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.09420355,0.953057050704956,-0.68888146,0.9836441874504089,0.84656554,0.1945207715034485,-0.5048208,0.9502265453338623,-0.47801068,0.44441404938697815,70-120,1,0,1,1,0,1.0,0.0,0.8,1.0,0.0,0
beb86923741eb185,1,0,1,1,1,1,75.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3318026,0.9878644943237305,1.4011415,0.48555445671081543,0.87183297,0.985827624797821,2.058342,0.9970479011535645,2.0596805,0.9950945973396301,70-120,1,1,1,1,1,1.0,0.8,0.9,1.0,1.0,0
8fb1b7b7087d0795,1,0,1,0,0,10,20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.08209812,0.0693524181842804,-0.68513674,0.45928072929382324,0.7680655,0.09293445199728012,-0.4966342,0.9799956679344177,-0.49403203,0.013506099581718445,15-40,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
01834b57ea3e7677,1,0,1,0,0,1,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.10278437,0.9354055523872375,-0.67232096,0.9703524708747864,0.8465816,0.041695769876241684,-0.5205812,0.9770225882530212,-0.48985115,0.03886548429727554,15-40,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
69b7b68ee94e61b4,1,1,0,0,0,1,125.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.103448234,0.007260866928845644,-0.67659456,0.024283871054649353,0.78376716,0.007755537051707506,-0.52554864,0.0014325367519631982,-0.48366234,0.0027737831696867943,120+,1,1,0,1,1,0.8,0.9,0.0,0.7,0.9,0
947a0f839c2880fc,1,0,0,0,1,10,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4411535,0.15578356385231018,-0.6798236,0.9453489184379578,-0.82568085,0.3505880832672119,-0.5050509,0.9854824542999268,-0.48161402,0.9967648983001709,40-70,1,0,0,1,1,0.9,0.0,0.0,0.8,1.0,0
9bdcba3d101287e4,1,0,1,0,0,1,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.07975035,0.056913942098617554,-0.66414994,0.9140608906745911,0.80028677,0.28397995233535767,-0.4871479,0.9182605743408203,-0.48108867,0.01894170604646206,15-40,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
f5325f6d7943bfa8,1,1,0,0,0,1,41.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.8060927,0.8597226142883301,1.3715142,0.9972530603408813,-0.807924,0.027637721970677376,-0.4964358,0.9913725256919861,-0.50601345,0.07250525057315826,40-70,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0
2623ec5fa72e48c6,1,0,1,1,0,1,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.4390851,0.6295468807220459,-0.72929674,0.933854341506958,0.72061634,0.6783801913261414,2.0905073,0.9962125420570374,-0.51640165,0.013506101444363594,15-40,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
406556e6ff5e40db,1,1,0,0,0,1,89.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.3208276,0.4899419844150543,1.2466997,0.9910492897033691,1.975907,0.016947422176599503,-0.5091624,0.8905324339866638,-0.53309375,0.07483763247728348,70-120,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0
ebe57db2e3b35171,1,1,0,1,0,1,81.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2971221,0.18624302744865417,1.2878749,0.011755131185054779,-0.8197158,0.0005658799782395363,3.5748405,0.9662516117095947,-0.47209972,0.001218416029587388,70-120,1,0,0,1,0,0.8,0.0,0.0,0.9,0.0,0
77064e4364aef2d2,1,1,1,1,0,1,122.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.113402404,0.9989412426948547,1.3811121,0.9920926690101624,-0.8082939,0.05759919807314873,-0.50920194,0.9984360337257385,-0.4753425,0.38966265320777893,120+,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
64d2714bf0620dbe,1,1,1,0,0,1,71.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3958011,0.43749305605888367,1.4024713,0.48805657029151917,2.666881,0.8854334950447083,-0.4895119,0.9976449608802795,-0.49613664,0.03701234608888626,70-120,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,0
5483443fb5f52aba,1,0,0,0,0,1,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.07812455,0.32071495056152344,-0.6944787,0.9595351219177246,-0.8233708,0.0023596605751663446,-0.49722308,0.9001354575157166,-0.47462246,0.007831049151718616,15-40,1,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0
0929f1f77490c090,1,0,0,0,1,1,56.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.4532822,0.9962565302848816,-0.7302654,0.14823205769062042,-0.8475548,0.01379536371678114,-0.50850177,0.9837538003921509,2.019289,0.9678689241409302,40-70,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
6dcc836a72fc3057,1,1,1,0,0,1,72.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.10757533,0.16579562425613403,1.3005531,0.9958499073982239,-0.7558822,0.06620602309703827,2.0397341,0.9414392113685608,-0.48719177,0.15386678278446198,70-120,1,1,1,1,0,1.0,1.0,0.8,1.0,0.0,0
6e1eea5cc6c1271b,1,0,1,0,1,10,214.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4350601,0.9982624650001526,-0.012497182,0.955026388168335,-0.38973063,0.6664968132972717,-0.2581812,0.997908890247345,0.116703115,0.7317780256271362,120+,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
9f40ed971b70aff0,1,1,1,1,1,10,67.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.2537537,0.8807457685470581,1.4939907,0.9963712096214294,-0.839917,0.2733803689479828,2.173426,0.988949179649353,2.030916,0.9891501069068909,40-70,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,0
e9bfa98c5f2095c9,1,0,0,0,0,1,31.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4271624,0.3127897083759308,-0.7392545,0.5644436478614807,-0.8259159,0.0478690080344677,-0.5056798,0.9797258973121643,-0.4965759,0.004272936377674341,15-40,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
284db35bd4329940,1,1,0,1,0,1,96.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.86572134,0.9435039162635803,1.4458897,0.9685006141662598,0.80774665,0.04157886654138565,2.0035093,0.9992931485176086,-0.51871055,0.018440209329128265,70-120,1,1,1,1,0,1.0,0.8,0.9,1.0,0.0,0
eb9b86479464a110,1,0,0,1,0,1,87.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3610685,0.9509148001670837,-0.68358076,0.9944126605987549,-0.8088037,0.0364251546561718,2.0986495,0.9556100368499756,-0.51833165,0.043406326323747635,70-120,1,1,0,1,0,1.0,0.5,0.0,1.0,0.0,0
1997a350becaff52,1,0,0,1,0,1,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4217794,0.980765700340271,-0.713612,0.6972482800483704,0.73830223,0.9020932912826538,-0.48936,0.9855521321296692,-0.48246163,0.013636835850775242,15-40,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
44a6199c6fb8f6ea,1,1,0,0,0,1,26.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.13740176,0.8474003672599792,-0.71316004,0.9318356513977051,-0.8224445,0.00620502233505249,2.0149462,0.9967523217201233,-0.48435763,0.030386747792363167,15-40,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
2b51ec0af4a944c4,1,0,1,0,1,10,126.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.1586254,0.9985786080360413,-0.7165237,0.9906418919563293,0.7772461,0.9899086952209473,-0.523488,0.9937949776649475,-0.49855667,0.902265727519989,120+,1,0,1,1,1,1.0,0.0,0.8,1.0,1.0,0
d2f0345cc5031445,1,0,0,1,1,1,44.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.8233258,0.9927812218666077,-0.7520474,0.9978594183921814,0.7960923,0.9901019334793091,-0.5053547,0.9919691681861877,-0.5348491,0.995727002620697,40-70,1,1,1,1,0,1.0,0.8,0.9,1.0,0.0,0
bb1907f7877a23aa,1,0,1,0,0,1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4283018,0.0027362213004380465,-0.66371375,0.003317971481010318,-0.82669836,0.6342601776123047,-0.510304,0.8056321740150452,-0.4810286,0.0016072202706709504,70-120,1,0,1,1,0,0.85,0.0,0.9,0.8,0.0,0
a14753f2981f0a64,1,0,0,0,0,10,79.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.77901554,0.9755768775939941,-0.70882636,0.6513548493385315,-0.82106936,0.8940979242324829,-0.5090385,0.9957683682441711,-0.4815924,0.027066176757216454,70-120,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
9f9dd71f78741fd0,1,0,1,0,0,1,58.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.09775899,0.13770632445812225,-0.6820314,0.1625129133462906,0.8905485,0.05722925812005997,-0.5215422,0.9835179448127747,-0.4802546,0.01863565482199192,40-70,1,0,1,1,0,0.9,0.0,0.8,0.8,0.0,0
bbec17190023093d,1,0,1,0,0,1,61.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.404101,0.41475069522857666,-0.7469483,0.056392036378383636,-0.82505906,0.2954331636428833,-0.52738094,0.9860308766365051,-0.48933494,0.003678509034216404,40-70,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
540c3e98424b22a8,1,0,0,0,0,1,31.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8113718,0.9945730566978455,-0.7239639,0.2740112841129303,-0.8102681,0.6377925872802734,-0.50094163,0.9785492420196533,-0.48543516,0.01750955730676651,15-40,1,0,0,1,0,0.8,0.0,0.0,0.7,0.0,0
9209054ac5fd2ebc,1,0,0,0,1,1,43.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.4276046,0.9563089609146118,-0.7014568,0.982473611831665,0.82797843,0.017627546563744545,-0.526668,0.9847816824913025,2.0409894,0.9967649579048157,40-70,1,0,1,1,1,0.9,0.0,0.8,0.9,1.0,0
7c8761f86c052321,1,0,0,0,1,1,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.05221974,0.5935503840446472,-0.7061847,0.9818230867385864,-0.80585515,0.017712296918034554,-0.49404046,0.9024807810783386,-0.4748539,0.9399133324623108,15-40,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
5159b0feccd45775,1,1,0,0,1,1,76.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.8647037,0.7529674768447876,1.4033325,0.9992861747741699,-0.82106316,0.009449081495404243,-0.49592733,0.8899120688438416,2.0721874,0.9637799859046936,70-120,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,0
a5dfe25af9c62ea6,1,0,0,1,1,10,133.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.3123752,0.967625081539154,-0.6971726,0.9637799859046936,0.849274,0.022457053884863853,-0.53278077,0.9669452905654907,2.013547,0.9932419061660767,120+,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
dca6a6e0065962e2,1,0,1,0,0,1,39.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.09982834,0.03561141714453697,-0.6750888,0.06483089178800583,-0.8228491,0.5127916932106018,-0.5029149,0.7878496646881104,-0.47611368,0.0017375925090163946,15-40,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
d9991bb18a854344,1,0,0,0,0,1,111.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.1279817,0.9475268721580505,-0.69168293,0.986661970615387,2.094134,0.10275400429964066,-0.4837306,0.9922444820404053,-0.517736,0.18264411389827728,70-120,1,0,0,1,0,0.9,0.0,0.0,0.8,0.0,0
d8547a6b5fd3d3fb,1,0,0,0,0,1,46.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3606989,0.9957270622253418,-0.73255247,0.8592508435249329,-0.83322674,0.00976497307419777,-0.51823694,0.9919847249984741,-0.49796885,0.01788300834596157,40-70,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
7e40009df820bd05,1,0,0,0,0,1,93.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.12097324,0.24689632654190063,1.367694,0.010986942797899246,0.7852206,0.00027694733580574393,-0.50913906,0.0064007299952209,-0.49564952,0.0012594986474141479,70-120,1,1,0,1,0,0.5,0.5,0.0,0.4,0.0,0
dc45751a432e538f,1,0,1,0,0,1,43.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.05621454,0.12770700454711914,-0.6930818,0.9221324920654297,2.1299965,0.8836883902549744,-0.53686345,0.9960851669311523,2.054493,0.8577085733413696,40-70,1,1,1,1,1,0.9,0.8,0.9,0.8,0.7,0
ca42e577de6ad444,1,0,1,1,0,1,56.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.77622443,0.9719924926757812,-0.7137099,0.056809201836586,1.0405008,0.9925825595855713,2.310862,0.9950466752052307,-0.5501895,0.04564946889877319,40-70,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
69fb6503eb33da35,1,0,0,0,1,1,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.07366955,0.9509148001670837,-0.6978596,0.9631265997886658,-0.80799687,0.7906111478805542,-0.4920726,0.9967649579048157,-0.47754657,0.9992114305496216,15-40,1,0,1,0,1,0.9,0.0,0.9,0.0,1.0,0
3f605ad4238e6b69,1,1,0,0,0,1,87.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.111675,0.9602121710777283,-0.71176165,0.4555164873600006,-0.8191919,0.010228809900581837,-0.5076435,0.9905874133110046,-0.48337722,0.009394397027790546,70-120,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0
b999b322a45fe22f,1,0,1,0,1,1,29.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.10334325,0.7141298651695251,-0.6911501,0.8398653864860535,0.76634324,0.9095059037208557,-0.50368434,0.9915707111358643,-0.48888785,0.9891710877418518,15-40,1,0,1,0,1,1.0,0.0,1.0,0.0,1.0,0
72345b764fb7f8a8,1,0,1,0,1,1,74.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.005521744,0.8889517784118652,1.3179961,0.9761064052581787,-0.80336136,0.002318639773875475,-0.49553162,0.9917961955070496,2.12851,0.9981791973114014,70-120,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
01e9640a592e7d2c,1,0,0,0,1,1,38.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0042141345,0.9909271597862244,-0.72093326,0.9771973490715027,-0.81802714,0.799911618232727,-0.49554938,0.9965636730194092,2.0538132,0.9943690299987793,15-40,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,0
16b573dccec2a201,1,0,1,0,0,1,39.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.8291777,0.9775429964065552,-0.7551122,0.9914224743843079,0.831987,0.7910957336425781,-0.5211668,0.9976949095726013,-0.5330396,0.5301148891448975,15-40,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0
